日期,物料编码,需求量,销售单价,周
2021-11-29,6004021156,1,3812.77,153
2021-11-29,6004010415,2,2036.87,153
2021-11-30,6004010415,8,2036.87,153
2021-11-30,6004010419,8,1159.95,153
2021-11-30,6004020375,1,311.499,153
2021-11-30,6004020503,1,220.26,153
2021-11-30,6004020503,2,220.26,153
2021-11-30,6004020503,2,220.26,153
2021-11-30,6004020504,1,3664.6,153
2021-11-30,6004020840,1,712.574,153
2021-11-30,6004020841,4,168.282,153
2021-11-30,6004010254,1,1092.65,153
2021-11-30,6004020709,1,16467.1,153
2021-11-30,6004020656,2,69.2832,153
2021-11-30,6004020847,1,2296.73,153
2021-11-30,6004020849,1,2991.14,153
2021-11-30,6004020900,2,6327.48,153
2021-11-30,6004020905,1,5174.62,153
2021-11-30,6004020921,2,2431.1,153
2021-11-30,6004021032,1,3410.91,153
2021-11-30,6004021112,1,6927.49,153
2021-11-30,6004100008,1,1794.67,153
2021-11-30,6004020811,2,7418.01,153
2021-11-30,6004020375,1,311.499,153
2021-11-30,6004020375,2,311.499,153
2021-11-30,6004020375,1,311.499,153
2021-11-30,6004020375,1,311.499,153
2021-11-30,6004020503,4,220.252,153
2021-11-30,6004020503,2,220.252,153
2021-11-30,6004020503,8,220.252,153
2021-11-30,6004020503,2,220.252,153
2021-11-30,6004020503,2,220.252,153
2021-11-30,6004020503,2,220.252,153
2021-11-30,6004020504,1,3664.6,153
2021-11-30,6004020504,1,3664.6,153
2021-11-30,6004020504,1,3664.6,153
2021-11-30,6004020840,1,708.43,153
2021-11-30,6004020840,1,708.43,153
2021-11-30,6004020841,4,167.8695,153
2021-11-30,6004020841,16,167.8695,153
2021-11-30,6004020841,4,167.8695,153
2021-11-30,6004020785,1,7072.7825,153
2021-11-30,6004020810,1,7687.228,153
2021-11-30,6004010421,35,1025.61,153
2021-11-30,6004010421,35,1025.61,153
2021-11-30,6004010215,1,651.79,153
2021-11-30,6004010254,4,1092.4,153
2021-11-30,6004010364,3,3094.29,153
2021-12-01,6004010419,10,1159.95,153
2021-12-01,6004010254,9,1091.80433333333,153
2021-12-01,6004010254,3,1091.80433333333,153
2021-12-01,6004010364,1,3091.06533333333,153
2021-12-01,6004010254,1,1092.65,153
2021-12-01,6004021055,4,1041.55977777778,153
2021-12-01,6004021055,6,1041.55977777778,153
2021-12-01,6004021057,1,1048.31,153
2021-12-01,6004021057,1,1048.31,153
2021-12-01,6004021061,1,1102.948125,153
2021-12-01,6004021061,1,1102.948125,153
2021-12-01,6004010255,3,1302.16564880985,153
2021-12-01,6004010255,2,1302.16564880985,153
2021-12-01,6004010255,2,1302.16564880985,153
2021-12-01,6004010254,1,1092.65,153
2021-12-01,6004010403,15,1178.78,153
2021-12-01,6004020900,1,6327.48136363636,153
2021-12-01,6004020900,1,6327.48115384615,153
2021-12-01,6004020375,1,311.499,153
2021-12-01,6004020503,2,220.252,153
2021-12-01,6004020503,1,220.252,153
2021-12-01,6004020503,2,220.252,153
2021-12-01,6004020504,1,3664.6,153
2021-12-01,6004020840,1,712.574,153
2021-12-01,6004020841,3,167.869,153
2021-12-01,6004020841,4,167.869,153
2021-12-01,6004020622,2,355.711,153
2021-12-01,6004020622,2,355.711,153
2021-12-01,6004020622,1,355.711,153
2021-12-01,6004020622,2,355.711,153
2021-12-01,6004020622,2,355.711,153
2021-12-01,6004020622,2,355.711,153
2021-12-01,6004020622,2,355.711,153
2021-12-01,6004021097,1,4563.344,153
2021-12-01,6004020375,1,311.499,153
2021-12-01,6004020503,2,220.26,153
2021-12-01,6004020504,1,3664.6,153
2021-12-01,6004020375,1,311.499,153
2021-12-01,6004020503,2,220.26,153
2021-12-01,6004020503,2,220.26,153
2021-12-01,6004020503,2,220.26,153
2021-12-01,6004020503,1,220.26,153
2021-12-01,6004020503,2,220.26,153
2021-12-01,6004020503,1,220.26,153
2021-12-01,6004020503,2,220.26,153
2021-12-01,6004020504,1,3664.6,153
2021-12-01,6004020840,1,712.574,153
2021-12-01,6004020840,1,712.574,153
2021-12-01,6004020841,4,168.282,153
2021-12-01,6004020841,4,168.282,153
2021-12-01,6004020841,4,168.282,153
2021-12-01,6004020841,4,168.282,153
2021-12-01,6004020375,1,311.499,153
2021-12-01,6004020503,2,220.26,153
2021-12-01,6004020503,2,220.26,153
2021-12-01,6004020503,1,220.26,153
2021-12-01,6004020504,1,3664.6,153
2021-12-01,6004020840,1,712.574,153
2021-12-01,6004020841,4,168.282,153
2021-12-01,6004010256,3,1267.90756659653,153
2021-12-01,6004010364,1,3093.26994508724,153
2021-12-01,6004010280,1,1694.891,153
2021-12-01,6004010280,1,1694.891,153
2021-12-01,6004010325,1,1561.98458399801,153
2021-12-02,6004010256,1,1266.75428571429,153
2021-12-02,6004010256,2,1266.75428571429,153
2021-12-02,6004020375,1,311.499,153
2021-12-02,6004020503,2,220.26,153
2021-12-02,6004020503,2,220.26,153
2021-12-02,6004020503,1,220.26,153
2021-12-02,6004020504,1,3664.6,153
2021-12-02,6004020840,1,712.574,153
2021-12-02,6004020841,4,168.282,153
2021-12-02,6004010280,10,1569.88,153
2021-12-02,6004010280,10,1569.88,153
2021-12-02,6004010357,2,1172.82,153
2021-12-02,6004020709,1,16509.8,153
2021-12-02,6004010254,1,1094.71567546547,153
2021-12-02,6004020375,1,311.499,153
2021-12-02,6004020503,2,220.26,153
2021-12-02,6004020503,1,220.26,153
2021-12-02,6004020503,2,220.26,153
2021-12-02,6004020504,1,3664.6,153
2021-12-02,6004020840,1,712.574,153
2021-12-02,6004020841,4,168.282,153
2021-12-02,6004010364,3,3090.516,153
2021-12-02,6004021055,3,1041.5584,153
2021-12-02,6004021055,13,1041.5584,153
2021-12-02,6004021055,18,1041.5584,153
2021-12-02,6004021057,1,1048.31,153
2021-12-02,6004021061,1,1102.948125,153
2021-12-02,6004021061,1,1102.948125,153
2021-12-02,6004010254,1,1094.71567546547,153
2021-12-02,6004010255,1,1302.16564880985,153
2021-12-02,6004010256,2,1267.90756659653,153
2021-12-02,6004010364,2,3076.08,153
2021-12-02,6004010408,2,1978.71,153
2021-12-02,6004010256,1,1267.90756659653,153
2021-12-03,6004021057,1,1048.31,153
2021-12-03,6004010255,1,1298.76,153
2021-12-03,6004010364,1,3077.7,153
2021-12-03,6004010364,3,3076.08,153
2021-12-03,6004010249,1,903.520679033684,153
2021-12-03,6004010401,8,399.144,153
2021-12-03,6004010401,14,399.144,153
2021-12-03,6004021113,2,6498.18071428571,153
2021-12-03,6004021155,6,3783.90958333333,153
2021-12-03,6004021157,1,3857.5775,153
2021-12-03,6004021159,2,3850.6475,153
2021-12-03,6004021061,1,1092.09899075115,153
2021-12-03,6004021156,1,3808.74,153
2021-12-03,6004021158,1,3695.77,153
2021-12-03,6004021161,1,3701.76,153
2021-12-03,6004010419,2,1159.19,153
2021-12-03,6004020725,1,4889.49,153
2021-12-03,6004021111,3,6649.21,153
2021-12-03,6004021113,2,6470.47,153
2021-12-03,6004100008,2,1794.67,153
2021-12-03,6004020905,1,5174.62,153
2021-12-03,6004021111,3,6649.21,153
2021-12-03,6004010254,1,1094.71567546547,153
2021-12-03,6004010254,1,1091.80433333333,153
2021-12-03,6004010254,1,1094.71567546547,153
2021-12-03,6004010364,2,3090.516,153
2021-12-03,6004020785,1,6965.43,153
2021-12-03,6004020810,1,7659.96,153
2021-12-03,6004020859,1,2852.04,153
2021-12-03,6004021060,1,867.908,153
2021-12-03,6004010203,1,1009.01633333333,153
2021-12-03,6004010289,1,1012.86356061121,153
2021-12-03,6004010401,11,399.144473684211,153
2021-12-03,6004021061,1,1102.948125,153
2021-12-03,6004021155,4,3406.77166666667,153
2021-12-03,6004021157,1,3455.672,153
2021-12-03,6004010364,2,3076.08,153
2021-12-03,6004010229,1,1164.1910038672,153
2021-12-03,6004010316,4,2232.0525,153
2021-12-03,6004010325,1,1561.5922,153
2021-12-03,6004010415,1,2036.87,153
2021-12-03,6004021055,19,1041.5584,153
2021-12-03,6004021057,1,1048.31,153
2021-12-03,6004021061,1,1102.948125,153
2021-12-04,6004010419,2,1159.19,153
2021-12-04,6004010419,12,1159.19,153
2021-12-04,6004010419,8,1159.19,153
2021-12-04,6004020502,1,283.755,153
2021-12-04,6004020374,1,262.223,153
2021-12-04,6004020375,1,311.499,153
2021-12-04,6004020502,1,283.599,153
2021-12-04,6004020715,1,1024.96,153
2021-12-04,6004010364,2,3090.516,153
2021-12-04,6004020855,1,2918.24,153
2021-12-04,6004020859,1,2852.04,153
2021-12-04,6004020859,1,2852.04,153
2021-12-04,6004020890,1,3779.97,153
2021-12-04,6004020905,1,5174.62,153
2021-12-04,6004100008,2,1794.67,153
2021-12-04,6004020763,1,8693.13,153
2021-12-04,6004020374,1,262.223,153
2021-12-04,6004020375,1,311.499,153
2021-12-04,6004020503,1,220.252,153
2021-12-04,6004020503,2,220.252,153
2021-12-04,6004020504,1,3664.6,153
2021-12-04,6004020714,1,534.381,153
2021-12-04,6004010254,1,1092.65,153
2021-12-04,6004020622,2,355.711,153
2021-12-04,6004020622,2,355.711,153
2021-12-04,6004020622,2,355.711,153
2021-12-04,6004020622,2,355.711,153
2021-12-06,6004010415,1,2036.87,154
2021-12-06,6004021156,1,3802.91,154
2021-12-06,6004020900,1,6327.48115384615,154
2021-12-06,6004020900,1,6327.48115384615,154
2021-12-06,6004020900,1,6327.48115384615,154
2021-12-06,6004020900,1,6327.48115384615,154
2021-12-06,6004020900,1,6327.48115384615,154
2021-12-06,6004020900,1,6327.48115384615,154
2021-12-06,6004020900,1,6327.48115384615,154
2021-12-06,6004020900,1,6327.48115384615,154
2021-12-06,6004020900,1,6327.48115384615,154
2021-12-06,6004020900,1,6327.48115384615,154
2021-12-06,6004020656,4,69.2832,154
2021-12-06,6004020768,2,6472.25,154
2021-12-06,6004020768,2,6472.25,154
2021-12-06,6004020900,2,6327.48,154
2021-12-06,6004020905,2,5174.62,154
2021-12-06,6004020905,1,5174.62,154
2021-12-06,6004021096,3,4702.24,154
2021-12-06,6004021096,4,4702.24,154
2021-12-06,6004021097,1,4626.11,154
2021-12-06,6004021112,1,6927.49,154
2021-12-06,6004021112,2,6927.49,154
2021-12-06,6004020503,1,220.252,154
2021-12-06,6004020503,1,220.252,154
2021-12-06,6004020504,1,3664.6,154
2021-12-06,6004020714,1,534.381,154
2021-12-06,6004020375,1,311.499,154
2021-12-06,6004020503,2,220.252,154
2021-12-06,6004020503,2,220.252,154
2021-12-06,6004020503,1,220.252,154
2021-12-06,6004020504,1,3664.6,154
2021-12-06,6004020840,1,715.404,154
2021-12-06,6004020841,4,168.282,154
2021-12-07,6004020768,1,6466.59692307692,154
2021-12-07,6004010405,2,211.536,154
2021-12-07,6004020810,1,7687.228,154
2021-12-07,6004010255,1,1298.76,154
2021-12-07,6004020662,2,8005.672,154
2021-12-07,6004020725,1,4872.748,154
2021-12-07,6004020784,2,7223.602,154
2021-12-07,6004020799,2,5361.12833333333,154
2021-12-07,6004020810,1,7692.93,154
2021-12-07,6004020811,1,7428.99,154
2021-12-07,6004020976,2,6590.33,154
2021-12-07,6004020785,1,7075.03,154
2021-12-07,6004020897,1,2305.785,154
2021-12-07,6004010254,1,1092.65,154
2021-12-07,6004010256,1,1269.71248503764,154
2021-12-07,6004010416,1,1282.87,154
2021-12-07,6004020374,1,262.223,154
2021-12-07,6004020374,1,262.223,154
2021-12-07,6004020375,1,311.499,154
2021-12-07,6004020375,1,311.499,154
2021-12-07,6004020502,1,283.599,154
2021-12-07,6004020502,1,283.599,154
2021-12-07,6004020715,1,1024.96,154
2021-12-07,6004020715,1,1024.96,154
2021-12-07,6004020375,1,311.499,154
2021-12-07,6004020503,1,220.252,154
2021-12-07,6004020503,2,220.252,154
2021-12-07,6004020503,2,220.252,154
2021-12-07,6004020504,1,3664.6,154
2021-12-07,6004020840,1,715.404,154
2021-12-07,6004020841,4,168.282,154
2021-12-07,6004021156,2,3802.69651074952,154
2021-12-07,6004010252,9,257.7607,154
2021-12-07,6004010408,1,1978.71,154
2021-12-07,6004020375,1,311.499,154
2021-12-07,6004020503,2,220.252,154
2021-12-07,6004020503,2,220.252,154
2021-12-07,6004020503,1,220.252,154
2021-12-07,6004020504,1,3664.6,154
2021-12-07,6004020840,1,712.574,154
2021-12-07,6004020841,4,168.282,154
2021-12-07,6004020374,1,262.223,154
2021-12-07,6004020374,1,262.223,154
2021-12-07,6004020375,1,311.499,154
2021-12-07,6004020375,1,311.499,154
2021-12-07,6004020502,1,283.599,154
2021-12-07,6004020503,1,220.252,154
2021-12-07,6004020715,1,1024.96,154
2021-12-07,6004020715,1,1024.96,154
2021-12-07,6004020375,1,311.499,154
2021-12-07,6004020503,2,220.252,154
2021-12-07,6004020503,1,220.252,154
2021-12-07,6004020503,2,220.252,154
2021-12-07,6004020504,1,3664.6,154
2021-12-07,6004020840,1,715.404,154
2021-12-07,6004020841,4,168.282,154
2021-12-07,6004010404,4,212.007,154
2021-12-07,6004010419,12,1159.19,154
2021-12-07,6004020768,1,6466.59692307692,154
2021-12-07,6004020785,1,7075.03,154
2021-12-07,6004020797,1,5360.25,154
2021-12-07,6004020763,2,8643.23833333333,154
2021-12-07,6004020972,1,4761.8,154
2021-12-07,6004010357,8,1172.819,154
2021-12-08,6004020481,1,3750.34,154
2021-12-08,6004020622,2,355.711,154
2021-12-08,6004020656,2,69.2227,154
2021-12-08,6004020656,2,69.2227,154
2021-12-08,6004020656,2,69.2227,154
2021-12-08,6004020865,1,3775.12,154
2021-12-08,6004020865,1,3775.12,154
2021-12-08,6004020865,1,3775.12,154
2021-12-08,6004020905,1,5235.34,154
2021-12-08,6004020905,1,5235.34,154
2021-12-08,6004020905,1,5235.34,154
2021-12-08,6004100008,1,1807.27,154
2021-12-08,6004100008,1,1807.27,154
2021-12-08,6004100008,1,1807.27,154
2021-12-08,6004020371,1,1058.6,154
2021-12-08,6004020371,1,1058.6,154
2021-12-08,6004020371,1,1058.6,154
2021-12-08,6004020847,1,2355.06,154
2021-12-08,6004020847,1,2355.06,154
2021-12-08,6004020847,1,2355.06,154
2021-12-08,6004020888,1,2370.28,154
2021-12-08,6004020888,1,2370.28,154
2021-12-08,6004020888,1,2370.28,154
2021-12-08,6004020921,2,2407.45275664268,154
2021-12-08,6004020921,2,2407.45275664268,154
2021-12-08,6004020921,2,2407.45275664268,154
2021-12-08,6004010256,1,1269.71248503764,154
2021-12-08,6004010256,1,1267.90756659653,154
2021-12-08,6004010364,2,3090.516,154
2021-12-08,6004021055,8,1047.66,154
2021-12-08,6004021057,1,1048.31,154
2021-12-08,6004021061,1,1102.948125,154
2021-12-08,6004010364,1,3093.26994508724,154
2021-12-08,6004010364,1,3093.26994508724,154
2021-12-08,6004010364,1,3093.26994508724,154
2021-12-08,6004010364,2,3093.26994508724,154
2021-12-09,6004020622,2,355.711,154
2021-12-09,6004010421,70,1025.61,154
2021-12-09,6004010256,1,1269.71248503764,154
2021-12-09,6004010255,1,1302.16564880985,154
2021-12-09,6004010364,7,3081.32,154
2021-12-09,6004010229,1,1164.1910038672,154
2021-12-09,6004010357,4,1172.819,154
2021-12-10,6004010256,1,1267.90756659653,154
2021-12-10,6004010256,2,1267.90756659653,154
2021-12-10,6004010419,8,1159.19,154
2021-12-10,6004020905,1,5265.69,154
2021-12-10,6004020919,1,2355.00555555556,154
2021-12-10,6004020918,4,2332.0312,154
2021-12-10,6004020375,1,311.499,154
2021-12-10,6004020503,2,220.252,154
2021-12-10,6004020503,1,220.252,154
2021-12-10,6004020503,2,220.252,154
2021-12-10,6004020504,1,3664.6,154
2021-12-10,6004020840,1,715.404,154
2021-12-10,6004020841,4,168.282,154
2021-12-10,6004020768,2,6472.25,154
2021-12-10,6004020768,2,6472.25,154
2021-12-10,6004020976,1,6664.13,154
2021-12-10,6004020375,1,311.499,154
2021-12-10,6004020503,2,221.385,154
2021-12-10,6004020503,1,221.385,154
2021-12-10,6004020503,2,221.385,154
2021-12-10,6004020504,1,3664.6,154
2021-12-10,6004020840,1,715.404,154
2021-12-10,6004020841,4,168.282,154
2021-12-10,6004010415,10,2028.53,154
2021-12-10,6004010415,30,2028.53,154
2021-12-10,6004020763,2,8712.61,154
2021-12-10,6004020972,1,4801.06,154
2021-12-10,6004020979,1,6484.11,154
2021-12-10,6004021161,1,3767.92,154
2021-12-10,6004010313,2,3638.04,154
2021-12-10,6004021055,6,1047.66,154
2021-12-10,6004021055,1,1047.66,154
2021-12-10,6004021057,1,1048.31,154
2021-12-10,6004021156,1,3802.91,154
2021-12-10,6004010403,5,1171.68,154
2021-12-10,6004010403,1,1178.78,154
2021-12-10,6004010404,6,166.67,154
2021-12-10,6004021061,1,1092.09899075115,154
2021-12-11,6004020887,2,2269.78,154
2021-12-11,6004021155,10,3797.38,154
2021-12-11,6004021155,6,3797.38,154
2021-12-11,6004021158,1,3695.77,154
2021-12-11,6004021159,2,3668.73,154
2021-12-11,6004020709,1,16474.8,154
2021-12-11,6004020847,1,2337.33,154
2021-12-11,6004020849,1,2991.14,154
2021-12-11,6004020855,2,2994.26,154
2021-12-11,6004020859,1,2871.83,154
2021-12-11,6004020859,2,2871.83,154
2021-12-11,6004020918,1,2340.85,154
2021-12-11,6004020921,2,2452.48,154
2021-12-11,6004020922,1,2434.06,154
2021-12-11,6004021032,1,3410.91,154
2021-12-11,6004021061,1,1103.53,154
2021-12-11,6004100008,2,1807.27,154
2021-12-11,6004021113,1,6498.18071428571,154
2021-12-11,6004021155,12,3783.90958333333,154
2021-12-11,6004021157,1,3653.16,154
2021-12-11,6004021158,1,3782.81,154
2021-12-11,6004021159,2,3668.73,154
2021-12-13,6004010254,4,1092.65,155
2021-12-13,6004021156,1,3802.91,155
2021-12-13,6004010254,2,1092.65,155
2021-12-13,6004020374,2,263.054,155
2021-12-13,6004020375,1,311.909,155
2021-12-13,6004020503,1,221.373,155
2021-12-13,6004020503,2,221.373,155
2021-12-13,6004020503,1,221.373,155
2021-12-13,6004020503,1,221.373,155
2021-12-13,6004020503,1,221.373,155
2021-12-13,6004020504,1,3664.6,155
2021-12-13,6004020622,1,355.706,155
2021-12-13,6004020622,1,355.706,155
2021-12-13,6004020714,1,534.381,155
2021-12-13,6004020622,2,355.711,155
2021-12-13,6004020622,2,355.711,155
2021-12-13,6004020810,1,7687.228,155
2021-12-13,6004010255,2,1302.16564880985,155
2021-12-13,6004010255,1,1298.76315976008,155
2021-12-13,6004010255,1,1298.76315976008,155
2021-12-13,6004010255,2,1298.76315976008,155
2021-12-13,6004010256,1,1266.75428571429,155
2021-12-13,6004010256,3,1266.75428571429,155
2021-12-13,6004010256,2,1267.90756659653,155
2021-12-13,6004010289,7,1012.5196,155
2021-12-13,6004010289,84,1012.5196,155
2021-12-13,6004020811,1,7428.99,155
2021-12-13,6004020920,1,2346.72,155
2021-12-13,6004010286,4,327.278,155
2021-12-13,6004021111,1,6717.44,155
2021-12-14,6004010249,1,903.520679033684,155
2021-12-14,6004020859,2,2818.0768525429,155
2021-12-14,6004020905,2,5235.34,155
2021-12-14,6004021022,1,1552.54,155
2021-12-14,6004100008,2,1807.27,155
2021-12-14,6004020919,2,2327.78346914205,155
2021-12-14,6004020918,1,2332.663,155
2021-12-14,6004020918,4,2332.663,155
2021-12-14,6004020920,1,2335.98995508568,155
2021-12-14,6004010403,8,1171.68,155
2021-12-14,6004010415,26,2028.53,155
2021-12-14,6004010415,14,2028.53,155
2021-12-14,6004010254,1,1091.80413793103,155
2021-12-14,6004021157,2,3455.672,155
2021-12-14,6004020905,5,5265.69,155
2021-12-14,6004020905,2,5265.69,155
2021-12-14,6004021056,7,1015.67,155
2021-12-14,6004100008,1,1813.78,155
2021-12-14,6004021056,8,1015.67,155
2021-12-14,6004010254,2,1091.80433333333,155
2021-12-14,6004010254,2,1091.80433333333,155
2021-12-14,6004010403,4,1171.68,155
2021-12-14,6004020700,1,2104.98980084683,155
2021-12-14,6004020905,1,5265.69,155
2021-12-15,6004010280,1,1699.48,155
2021-12-15,6004010280,1,1699.48,155
2021-12-15,6004010229,1,1164.1910038672,155
2021-12-15,6004010289,4,1012.52190855001,155
2021-12-15,6004020375,1,311.909,155
2021-12-15,6004020503,2,221.385,155
2021-12-15,6004020503,1,221.385,155
2021-12-15,6004020503,2,221.385,155
2021-12-15,6004020504,1,3664.6,155
2021-12-15,6004020840,1,712.574,155
2021-12-15,6004020841,4,168.465,155
2021-12-15,6004020375,1,311.909,155
2021-12-15,6004020503,2,221.385,155
2021-12-15,6004020503,1,221.385,155
2021-12-15,6004020503,2,221.385,155
2021-12-15,6004020504,1,3664.6,155
2021-12-15,6004020840,1,712.574,155
2021-12-15,6004020841,4,168.465,155
2021-12-15,6004010421,22,1000.0,155
2021-12-15,6004010421,3,1000.0,155
2021-12-15,6004010421,5,1002.46,155
2021-12-15,6004010415,3,2028.53,155
2021-12-15,6004020919,1,2355.00555555556,155
2021-12-15,6004021055,18,1039.14347900278,155
2021-12-15,6004010254,1,1094.71567546547,155
2021-12-16,6004010419,12,1158.94,155
2021-12-16,6004010419,5,1158.94,155
2021-12-16,6004020810,1,7704.82,155
2021-12-16,6004010364,3,3076.08,155
2021-12-16,6004020072,2,117.106,155
2021-12-16,6004020505,1,849.148,155
2021-12-16,6004020656,5,69.2227,155
2021-12-16,6004020763,2,8712.61,155
2021-12-16,6004020763,2,8712.61,155
2021-12-16,6004020853,1,3249.6,155
2021-12-16,6004020900,2,6327.48,155
2021-12-16,6004020905,1,5235.34,155
2021-12-16,6004020972,1,4801.06,155
2021-12-16,6004020972,1,4801.06,155
2021-12-16,6004021022,1,1552.54,155
2021-12-16,6004021061,1,1103.53,155
2021-12-16,6004021111,3,6706.76,155
2021-12-16,6004021111,3,6706.76,155
2021-12-16,6004021112,2,7024.49,155
2021-12-16,6004010421,25,1000.0,155
2021-12-16,6004010421,15,1002.46,155
2021-12-16,6004010256,2,1269.71248503764,155
2021-12-16,6004010256,1,1267.90756659653,155
2021-12-16,6004010256,2,1267.90756659653,155
2021-12-16,6004010256,3,1266.81,155
2021-12-16,6004010256,1,1269.71248503764,155
2021-12-16,6004010256,1,1266.75428571429,155
2021-12-16,6004020375,1,311.909,155
2021-12-16,6004020503,1,221.373,155
2021-12-16,6004020504,1,3664.6,155
2021-12-16,6004020080,1,3716.35222222222,155
2021-12-16,6004020900,1,6327.48115384615,155
2021-12-16,6004021055,5,1047.66,155
2021-12-16,6004021057,1,1048.31,155
2021-12-17,6004010256,3,1266.81,155
2021-12-17,6004010256,1,1266.81,155
2021-12-17,6004020709,1,16462.4,155
2021-12-17,6004010255,2,1298.76315976008,155
2021-12-17,6004010256,3,1266.75428571429,155
2021-12-17,6004010256,1,1266.75428571429,155
2021-12-17,6004010364,6,3076.08,155
2021-12-17,6004021156,1,3802.91,155
2021-12-17,6004020374,1,263.054,155
2021-12-17,6004020375,1,311.909,155
2021-12-17,6004020502,1,283.788,155
2021-12-17,6004020715,1,1024.96,155
2021-12-17,6004020785,1,7098.8,155
2021-12-17,6004020785,1,7098.8,155
2021-12-17,6004020786,3,6812.84,155
2021-12-17,6004020786,1,6812.84,155
2021-12-17,6004020905,1,5265.69,155
2021-12-17,6004020976,1,6590.32857142857,155
2021-12-17,6004021097,2,4563.344,155
2021-12-17,6004010255,1,1302.16564880985,155
2021-12-17,6004010255,2,1298.76315976008,155
2021-12-17,6004010403,4,1171.68,155
2021-12-17,6004010403,8,1171.68,155
2021-12-17,6004020622,2,355.711,155
2021-12-17,6004020622,2,355.711,155
2021-12-17,6004020852,2,2271.33,155
2021-12-17,6004020887,2,2269.78,155
2021-12-17,6004020918,8,2332.0312,155
2021-12-17,6004020922,1,2404.634,155
2021-12-17,6004021155,14,3797.38,155
2021-12-17,6004021158,1,3695.77,155
2021-12-17,6004021159,2,3668.73,155
2021-12-18,6004010252,1,257.7607,155
2021-12-18,6004020374,1,263.054,155
2021-12-18,6004020375,1,311.909,155
2021-12-18,6004020502,1,283.788,155
2021-12-18,6004020715,1,1024.96,155
2021-12-18,6004010256,1,1266.81468085106,155
2021-12-18,6004010256,1,1266.81,155
2021-12-20,6004010421,9,1000.0,156
2021-12-20,6004010421,31,1000.0,156
2021-12-20,6004010255,1,1322.16583333333,156
2021-12-20,6004010364,10,3075.79,156
2021-12-20,6004010254,1,1092.65,156
2021-12-20,6004010421,30,1000.0,156
2021-12-20,6004010419,4,1158.94,156
2021-12-20,6004010419,4,1158.94,156
2021-12-20,6004021092,3,3665.14,156
2021-12-20,6004020375,1,311.909,156
2021-12-20,6004020503,2,221.373,156
2021-12-20,6004020503,1,221.373,156
2021-12-20,6004020503,2,221.373,156
2021-12-20,6004020504,1,3664.6,156
2021-12-20,6004020840,1,712.574,156
2021-12-20,6004020841,4,168.465,156
2021-12-20,6004010254,1,1092.4,156
2021-12-20,6004010256,1,1267.90756659653,156
2021-12-20,6004010256,1,1267.90756659653,156
2021-12-20,6004020484,1,4361.67,156
2021-12-21,6004010364,1,3093.26994508724,156
2021-12-21,6004020785,1,7098.8,156
2021-12-21,6004021055,3,1047.66,156
2021-12-21,6004021056,6,1005.09,156
2021-12-21,6004010255,6,1298.76,156
2021-12-21,6004020375,1,311.909,156
2021-12-21,6004020503,2,221.373,156
2021-12-21,6004020503,2,221.373,156
2021-12-21,6004020503,1,221.373,156
2021-12-21,6004020504,1,3664.6,156
2021-12-21,6004020840,1,712.574,156
2021-12-21,6004020841,4,168.465,156
2021-12-21,6004020810,1,7704.82,156
2021-12-21,6004100008,2,1812.42,156
2021-12-21,6004020709,1,16462.4,156
2021-12-21,6004020810,1,7704.82,156
2021-12-21,6004020902,1,6327.62,156
2021-12-21,6004021156,1,3802.91,156
2021-12-21,6004021161,1,3798.255,156
2021-12-21,6004100008,1,1807.27,156
2021-12-21,6004010421,20,1000.0,156
2021-12-21,6004010364,2,3077.7,156
2021-12-21,6004010419,7,1159.19,156
2021-12-21,6004010419,1,1159.19,156
2021-12-22,6004021096,2,4702.24,156
2021-12-22,6004020072,2,117.106,156
2021-12-22,6004020505,1,849.148,156
2021-12-22,6004020656,5,69.2227,156
2021-12-22,6004020763,2,8727.92,156
2021-12-22,6004020763,2,8727.92,156
2021-12-22,6004020811,1,7430.54666666667,156
2021-12-22,6004020853,1,3249.6,156
2021-12-22,6004020900,2,6327.48,156
2021-12-22,6004020905,1,5235.34,156
2021-12-22,6004020972,1,4801.06,156
2021-12-22,6004020972,1,4801.06,156
2021-12-22,6004020979,1,6484.11,156
2021-12-22,6004021022,1,1552.54,156
2021-12-22,6004021061,1,1104.83,156
2021-12-22,6004021111,2,6717.44,156
2021-12-22,6004021111,3,6717.44,156
2021-12-22,6004021111,3,6717.44,156
2021-12-22,6004021112,2,7024.49,156
2021-12-22,6004010415,5,2028.53,156
2021-12-22,6004010364,2,3081.32,156
2021-12-22,6004010249,1,903.520679033684,156
2021-12-22,6004020709,1,16462.4,156
2021-12-22,6004010312,1,3511.87,156
2021-12-22,6004010254,1,1091.80413793103,156
2021-12-22,6004010256,1,1267.90756659653,156
2021-12-22,6004010256,1,1266.75428571429,156
2021-12-22,6004020905,1,5235.34,156
2021-12-22,6004010402,6,1092.03,156
2021-12-23,6004020770,4,6801.37625,156
2021-12-23,6004021057,1,1048.31,156
2021-12-23,6004021061,1,1104.83,156
2021-12-23,6004020662,1,8011.66,156
2021-12-23,6004020976,1,6664.13,156
2021-12-23,6004021060,1,867.908,156
2021-12-23,6004010415,16,2028.53,156
2021-12-23,6004020072,1,117.459,156
2021-12-23,6004020656,3,69.0718918918919,156
2021-12-23,6004020900,2,6327.48115384615,156
2021-12-23,6004021022,1,1556.681,156
2021-12-23,6004021112,1,6934.93,156
2021-12-23,6004010254,1,1091.804,156
2021-12-23,6004010257,1,1190.53,156
2021-12-23,6004010408,1,1978.71,156
